"","math_c","reading_c","Participate_saberpro","estu_trabaja","estudiantes","treat","cole_cod_dane","id_name","year_treated","year","COLE_MCPIO_UBICACION","BASE","cole_naturaleza","buffer_km","year_treated_sa","year_treated_att","time_to_treat","fuente"
"43502",0.375,0.474,7,0,71,1,"113836000781",344,2012,2013,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,1,"base_10p"
"43503",0.47,0.420000000000001,2,2,77,1,"113836000781",344,2012,2014,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,2,"base_10p"
"43504",0.420000000000001,0.43,2,4,79,1,"113836000781",344,2012,2015,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,3,"base_10p"
"43505",0.399775280898876,0.44123595505618,0,1,89,1,"113836000781",344,2012,2016,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,4,"base_10p"
"43506",0.420000000000001,0.45,0,21,84,1,"113836000781",344,2012,2017,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,5,"base_10p"
"43507",0.3925,0.440357142857143,0,22,84,1,"113836000781",344,2012,2018,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,6,"base_10p"
"43508",0.44959595959596,0.45959595959596,0,22,99,1,"113836000781",344,2012,2019,"TURBACO","TRATAMIENTO","PUBL",1000,2012,2012,7,"base_10p"
"43543",0.445,0.536,1,0,359,1,"115001000057",349,2011,2006,"MIRAFLORES","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43544",0.445,0.536,0,0,359,1,"115001000057",349,2011,2006,"PUERTO BOYACA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43545",0.444999999999996,0.536000000000001,181,0,359,1,"115001000057",349,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43546",0.445,0.536,0,0,359,1,"115001000057",349,2011,2006,"TURMEQUE","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43547",0.441999999999998,0.519000000000003,234,0,341,1,"115001000057",349,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43548",0.449,0.562000000000002,242,0,316,1,"115001000057",349,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43549",0.445999999999999,0.509999999999999,275,0,361,1,"115001000057",349,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43550",0.446,0.51,0,0,361,1,"115001000057",349,2011,2009,"TUTA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43551",0.485000000000002,0.5,257,11,587,1,"115001000057",349,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43552",0.492999999999998,0.593000000000001,202,10,259,1,"115001000057",349,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43553",0.448695238095237,0.563323809523807,161,14,214,1,"115001000057",349,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43554",0.474,0.568000000000002,196,7,290,1,"115001000057",349,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43555",0.610000000000003,0.599999999999997,129,8,269,1,"115001000057",349,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43556",0.620000000000003,0.580000000000003,100,13,323,1,"115001000057",349,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43557",0.650000000000003,0.620000000000002,19,14,254,1,"115001000057",349,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43558",0.669999999999998,0.639999999999998,3,21,249,1,"115001000057",349,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43559",0.650000000000003,0.629999999999998,0,48,279,1,"115001000057",349,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43560",0.659999999999997,0.634999999999997,0,58,352,1,"115001000057",349,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43561",0.4,0.477999999999999,50,0,200,1,"115001000065",350,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43562",0.371,0.498000000000001,50,0,200,1,"115001000065",350,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43563",0.427,0.537000000000001,55,4,148,1,"115001000065",350,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43564",0.379000000000001,0.466999999999999,88,0,247,1,"115001000065",350,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43565",0.421000000000002,0.445999999999999,74,18,296,1,"115001000065",350,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43566",0.396000000000001,0.504999999999999,80,18,205,1,"115001000065",350,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43567",0.387270270270271,0.516000000000001,69,32,187,1,"115001000065",350,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43568",0.388,0.495000000000001,65,14,195,1,"115001000065",350,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43569",0.5,0.510000000000001,35,15,186,1,"115001000065",350,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43570",0.51,0.530000000000001,7,11,137,1,"115001000065",350,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43571",0.549999999999998,0.560000000000001,1,35,165,1,"115001000065",350,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43572",0.549999999999999,0.549999999999999,0,44,132,1,"115001000065",350,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43573",0.560000000000001,0.560000000000001,0,38,142,1,"115001000065",350,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43574",0.579999999999999,0.569999999999999,0,48,130,1,"115001000065",350,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43575",0.410092378752889,0.497999999999997,152,0,434,1,"115001000367",351,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43576",0.397000000000002,0.478,151,0,341,1,"115001000367",351,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43577",0.405000000000001,0.514999999999995,185,18,418,1,"115001000367",351,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43578",0.405,0.515,1,18,418,1,"115001000367",351,2011,2008,"TURMEQUE","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43579",0.381,0.467222222222223,129,0,311,1,"115001000367",351,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43580",0.421999999999998,0.445999999999999,146,22,466,1,"115001000367",351,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43581",0.430999999999998,0.537999999999998,109,14,233,1,"115001000367",351,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43582",0.372442244224421,0.516217821782178,135,27,308,1,"115001000367",351,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43583",0.392081081081081,0.517486486486485,91,16,263,1,"115001000367",351,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43584",0.530000000000001,0.519999999999999,44,12,232,1,"115001000367",351,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43585",0.52,0.530000000000001,23,14,164,1,"115001000367",351,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43586",0.540000000000002,0.549999999999998,1,18,187,1,"115001000367",351,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43587",0.540000000000001,0.579999999999999,0,49,164,1,"115001000367",351,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43588",0.540000000000001,0.549999999999998,0,41,149,1,"115001000367",351,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43589",0.534999999999998,0.540000000000001,0,52,154,1,"115001000367",351,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43590",0.4,0.5075,0,0,223,1,"115001000430",352,2011,2006,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43591",0.400000000000001,0.507499999999997,72,0,223,1,"115001000430",352,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43592",0.370999999999999,0.498000000000002,120,0,239,1,"115001000430",352,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43593",0.405000000000001,0.549000000000003,122,9,246,1,"115001000430",352,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43594",0.381,0.489,0,0,212,1,"115001000430",352,2011,2009,"BOGOTÁ D.C.","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43595",0.381,0.489000000000001,108,0,212,1,"115001000430",352,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43596",0.441999999999998,0.474000000000001,142,19,361,1,"115001000430",352,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43597",0.457999999999999,0.549000000000003,128,20,203,1,"115001000430",352,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43598",0.422221052631578,0.533513157894735,115,6,194,1,"115001000430",352,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43599",0.447999999999998,0.546999999999998,125,6,216,1,"115001000430",352,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43600",0.560000000000001,0.545000000000001,70,7,202,1,"115001000430",352,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43601",0.569999999999997,0.540000000000002,50,12,221,1,"115001000430",352,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43602",0.590000000000003,0.579999999999999,5,12,217,1,"115001000430",352,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43603",0.599999999999998,0.61,0,39,175,1,"115001000430",352,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43604",0.590000000000002,0.599999999999998,0,43,201,1,"115001000430",352,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43605",0.584999999999997,0.579999999999999,1,51,220,1,"115001000430",352,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43606",0.399999999999999,0.419,25,15,100,1,"115001001061",353,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43607",0.37,0.473,27,8,84,1,"115001001061",353,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43608",0.357851063829787,0.477574468085106,23,7,95,1,"115001001061",353,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43609",0.353,0.495,14,4,67,1,"115001001061",353,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43610",0.479999999999999,0.469999999999999,3,7,89,1,"115001001061",353,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43611",0.47,0.47,0,7,68,1,"115001001061",353,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43612",0.469999999999999,0.51,1,0,87,1,"115001001061",353,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43613",0.45,0.5,0,27,83,1,"115001001061",353,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43614",0.48,0.5,0,24,70,1,"115001001061",353,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43615",0.485,0.49,0,42,102,1,"115001001061",353,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43616",0.4,0.517,68,0,175,1,"115001002017",354,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43617",0.397,0.498,1,0,205,1,"115001002017",354,2011,2007,"SAMACA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43618",0.397,0.498000000000001,129,0,205,1,"115001002017",354,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43619",0.397,0.498,1,0,205,1,"115001002017",354,2011,2007,"TUTA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43620",0.427999999999999,0.558999999999999,94,1,140,1,"115001002017",354,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43621",0.428,0.559,1,1,140,1,"115001002017",354,2011,2008,"VENTAQUEMADA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43622",0.424999999999999,0.489999999999999,126,0,189,1,"115001002017",354,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43623",0.442999999999999,0.472999999999999,121,3,275,1,"115001002017",354,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43624",0.448999999999999,0.549000000000002,141,6,205,1,"115001002017",354,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43625",0.384445255474453,0.541927007299271,108,2,139,1,"115001002017",354,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43626",0.447999999999999,0.546999999999998,117,1,170,1,"115001002017",354,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43627",0.579999999999999,0.569999999999998,101,1,177,1,"115001002017",354,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43628",0.569999999999999,0.560000000000001,45,3,148,1,"115001002017",354,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43629",0.620000000000001,0.61,12,3,148,1,"115001002017",354,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43630",0.61,0.599999999999999,0,18,145,1,"115001002017",354,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43631",0.63,0.61,0,8,136,1,"115001002017",354,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43632",0.620000000000001,0.599999999999999,0,32,157,1,"115001002017",354,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43633",0.4,0.498,18,0,60,1,"115001002602",355,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43634",0.371,0.478000000000001,26,0,65,1,"115001002602",355,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43635",0.382,0.537,22,6,50,1,"115001002602",355,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43636",0.381,0.468000000000001,32,0,89,1,"115001002602",355,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43637",0.422,0.447,52,24,154,1,"115001002602",355,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43638",0.431,0.549,34,15,75,1,"115001002602",355,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43639",0.38548,0.532439999999999,30,8,75,1,"115001002602",355,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43640",0.405,0.526,40,6,77,1,"115001002602",355,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43641",0.53,0.539999999999999,16,4,61,1,"115001002602",355,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43642",0.539999999999999,0.539999999999999,10,7,66,1,"115001002602",355,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43643",0.56,0.549999999999999,3,5,87,1,"115001002602",355,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43644",0.56,0.61,0,18,70,1,"115001002602",355,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43645",0.555,0.575,0,17,66,1,"115001002602",355,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43646",0.564999999999999,0.590000000000002,0,41,100,1,"115001002602",355,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43647",0.374,0.498,0,0,10,1,"115001002751",356,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43648",0.371,0.478,3,0,19,1,"115001002751",356,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43649",0.3935,0.5015,3,3,14,1,"115001002751",356,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43650",0.3935,0.5015,0,3,14,1,"115001002751",356,2011,2008,"TURMEQUE","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43651",0.355,0.467,9,0,38,1,"115001002751",356,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43652",0.390046511627907,0.417209302325582,15,13,57,1,"115001002751",356,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43653",0.394222222222222,0.480333333333333,12,9,45,1,"115001002751",356,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43654",0.3578,0.4971,10,3,40,1,"115001002751",356,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43655",0.397,0.484,4,4,38,1,"115001002751",356,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43656",0.52,0.55,8,2,39,1,"115001002751",356,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43657",0.48,0.515,5,1,26,1,"115001002751",356,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43658",0.53,0.53,0,0,27,1,"115001002751",356,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43659",0.555,0.59,0,6,32,1,"115001002751",356,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43660",0.535,0.545,0,12,36,1,"115001002751",356,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43661",0.56,0.57,0,8,25,1,"115001002751",356,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43662",0.387,0.478000000000001,11,0,66,1,"115001002807",357,2011,2006,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43663",0.341,0.457000000000001,14,0,63,1,"115001002807",357,2011,2007,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43664",0.382,0.515,8,1,45,1,"115001002807",357,2011,2008,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43665",0.355,0.444,12,0,68,1,"115001002807",357,2011,2009,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43666",0.377,0.419,17,9,64,1,"115001002807",357,2011,2010,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43667",0.412369230769231,0.531569230769231,23,8,66,1,"115001002807",357,2011,2011,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43668",0.3578,0.515999999999999,31,7,82,1,"115001002807",357,2011,2012,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43669",0.379,0.505,18,5,77,1,"115001002807",357,2011,2013,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43670",0.53,0.51,4,1,49,1,"115001002807",357,2011,2014,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43671",0.52,0.51,1,7,45,1,"115001002807",357,2011,2015,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43672",0.53,0.56,0,5,39,1,"115001002807",357,2011,2016,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43673",0.52,0.56,0,10,45,1,"115001002807",357,2011,2017,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43674",0.53,0.525,0,16,46,1,"115001002807",357,2011,2018,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43675",0.539999999999999,0.53,0,15,45,1,"115001002807",357,2011,2019,"TUNJA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43827",0.397,0.519,18,0,38,1,"115238001775",368,2011,2007,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43828",0.405,0.537,17,3,39,1,"115238001775",368,2011,2008,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43829",0.402,0.489,29,0,56,1,"115238001775",368,2011,2009,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43830",0.442,0.473,25,3,75,1,"115238001775",368,2011,2010,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43831",0.458,0.538,17,2,49,1,"115238001775",368,2011,2011,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43832",0.355554054054054,0.486635135135135,19,21,75,1,"115238001775",368,2011,2012,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43833",0.371135802469137,0.483950617283951,18,48,162,1,"115238001775",368,2011,2013,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43834",0.476058394160585,0.483503649635037,3,36,137,1,"115238001775",368,2011,2014,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43835",0.485,0.484166666666667,4,28,84,1,"115238001775",368,2011,2015,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43836",0.525000000000001,0.539090909090909,0,32,88,1,"115238001775",368,2011,2016,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43837",0.483225806451614,0.507903225806453,0,72,124,1,"115238001775",368,2011,2017,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43838",0.493896103896104,0.50012987012987,0,41,77,1,"115238001775",368,2011,2018,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43839",0.600000000000001,0.59,0,12,53,1,"115238001775",368,2011,2019,"DUITAMA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43873",0.4,0.478,4,0,48,1,"115296000011",371,2011,2006,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43874",0.371,0.457,4,0,41,1,"115296000011",371,2011,2007,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-4,"base_10p"
"43875",0.405,0.538,2,0,24,1,"115296000011",371,2011,2008,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-3,"base_10p"
"43876",0.402,0.444,13,0,56,1,"115296000011",371,2011,2009,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-2,"base_10p"
"43877",0.422,0.447,15,13,57,1,"115296000011",371,2011,2010,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,-1,"base_10p"
"43878",0.376244897959184,0.469244897959184,13,18,49,1,"115296000011",371,2011,2011,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,0,"base_10p"
"43879",0.347591836734694,0.479142857142857,14,3,51,1,"115296000011",371,2011,2012,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,1,"base_10p"
"43880",0.379,0.505,13,0,43,1,"115296000011",371,2011,2013,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,2,"base_10p"
"43881",0.482765957446809,0.462553191489362,1,6,47,1,"115296000011",371,2011,2014,"GAMEZA","TRATAMIENTO","PUBL",1000,2011,2011,3,"base_10p"
"43882",0.5,0.5,1,0,38,1,"115296000011",371,2011,2015,"GAMEZA","TRATAMIENTO","PUBL",1000,2011,2011,4,"base_10p"
"43883",0.57,0.53,0,0,45,1,"115296000011",371,2011,2016,"GAMEZA","TRATAMIENTO","PUBL",1000,2011,2011,5,"base_10p"
"43884",0.52,0.539999999999999,0,15,51,1,"115296000011",371,2011,2017,"GAMEZA","TRATAMIENTO","PUBL",1000,2011,2011,6,"base_10p"
"43885",0.49,0.49,0,24,50,1,"115296000011",371,2011,2018,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,7,"base_10p"
"43886",0.5,0.5,0,14,45,1,"115296000011",371,2011,2019,"GÁMEZA","TRATAMIENTO","PUBL",1000,2011,2011,8,"base_10p"
"43902",0.374,0.457,0,0,38,1,"115377000015",375,2011,2006,"BOGOTÁ D.C.","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43903",0.374,0.457,1,0,38,1,"115377000015",375,2011,2006,"FUSAGASUGA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43904",0.374,0.457,0,0,38,1,"115377000015",375,2011,2006,"SOCHA","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43905",0.374,0.457,12,0,38,1,"115377000015",375,2011,2006,"SOGAMOSO","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
"43906",0.374,0.457,0,0,38,1,"115377000015",375,2011,2006,"YOPAL","TRATAMIENTO","PUBL",1000,2011,2011,-5,"base_10p"
